time,weathercode,temperature_2m_max,temperature_2m_min,precipitation_sum,city,month-day,lag_temp_1d,lag_temp_3d,lag_temp_7d,rolling_temp_7d_mean,rolling_temp_7d_std
2025-06-23,53,24.0,17.0,1.1,5,6.23,35.8,27.8,24.1,28.58571428571429,3.8675696810910853
2025-06-23,61,26.5,15.8,2.9,1,6.23,34.0,23.5,22.2,26.22857142857143,4.222445691663496
2025-06-23,65,20.1,14.3,14.6,3,6.23,32.5,22.5,21.6,24.671428571428574,4.2944593317879445
2025-06-24,53,19.4,14.1,2.0,3,6.24,20.1,28.4,24.1,24.457142857142856,4.5054992852649995
2025-06-24,51,25.2,13.6,0.3,5,6.24,24.0,31.5,27.5,28.571428571428573,3.8870358396916513
2025-06-24,2,27.9,13.4,0.0,4,6.24,27.0,30.8,27.1,29.242857142857144,2.8733587447777356
2025-06-24,1,28.1,16.4,0.0,2,6.24,28.0,27.2,23.0,27.12857142857143,2.6068590843607886
2025-06-24,61,22.5,14.1,1.7,1,6.24,26.5,28.6,25.9,26.842857142857138,3.833561069839695
2025-06-25,3,32.5,18.3,0.0,4,6.25,27.9,34.5,29.1,29.357142857142858,2.788582162352526
2025-06-25,3,29.5,19.6,0.0,5,6.25,25.2,35.8,27.0,28.24285714285714,4.084873373336101
2025-06-25,2,32.3,17.5,0.0,2,6.25,28.1,31.5,26.8,27.857142857142858,1.8689187095369457
2025-06-25,61,21.2,14.8,2.6,3,6.25,19.4,32.5,23.3,23.785714285714285,4.900485884558956
2025-06-25,61,24.3,17.0,4.5,1,6.25,22.5,34.0,27.2,26.357142857142858,4.17327095647892
2025-06-26,61,23.4,13.7,5.0,3,6.26,21.2,20.1,20.3,23.485714285714284,4.99847595820582
2025-06-26,53,28.2,19.4,1.9,4,6.26,32.5,27.0,30.0,29.842857142857138,3.0226131866632726
2025-06-26,63,31.8,18.5,6.7,2,6.26,32.3,28.0,28.0,28.642857142857142,2.424085492756102
2025-06-26,65,25.1,19.5,25.0,5,6.26,29.5,24.0,26.4,28.599999999999998,4.06734966942026
2025-06-26,63,30.5,14.4,3.3,1,6.26,24.3,26.5,22.2,25.942857142857143,4.219343212261494
2025-06-27,53,22.0,15.9,1.5,1,6.27,30.5,22.5,23.5,27.12857142857143,4.158010055188371
2025-06-27,55,20.2,15.6,2.5,3,6.27,23.4,19.4,22.5,23.928571428571427,4.802677824476043
2025-06-27,55,24.4,18.8,2.7,4,6.27,28.2,27.9,26.2,29.585714285714285,3.082979387664168
2025-06-27,51,22.5,16.1,0.6,5,6.27,25.1,25.2,27.8,28.414285714285715,4.211661814307389
2025-06-27,51,25.0,17.1,2.2,2,6.27,31.8,28.1,25.4,29.185714285714283,2.669224963310893
2025-06-28,51,28.0,17.4,0.4,2,6.28,25.0,32.3,27.2,29.12857142857143,2.766293721277819
2025-06-28,3,31.2,16.8,0.0,4,6.28,24.4,32.5,30.8,29.32857142857143,3.4639641480604033
2025-06-28,51,23.5,15.4,0.6,3,6.28,20.2,21.2,28.4,23.599999999999998,4.9916597106239475
2025-06-28,3,28.0,14.2,0.0,1,6.28,22.0,24.3,28.6,26.914285714285715,4.407353163153809
2025-06-28,3,27.9,18.0,0.0,5,6.28,22.5,29.5,31.5,27.657142857142855,4.778722682494798
2025-06-29,3,31.4,18.1,0.0,2,6.29,28.0,31.8,31.5,29.24285714285714,2.6887773819198832
2025-06-29,3,33.2,17.7,0.0,4,6.29,31.2,28.2,34.5,29.385714285714283,3.4954392053210506
2025-06-29,51,22.9,14.1,0.2,3,6.29,23.5,23.4,32.5,22.900000000000002,4.528428719397756
2025-06-29,53,28.3,17.4,1.0,1,6.29,28.0,30.5,34.0,26.828571428571426,4.374819724176941
2025-06-29,3,28.5,18.0,0.0,5,6.29,27.9,25.1,35.8,27.142857142857142,4.480646211897375
2025-06-30,0,32.2,18.6,0.0,5,6.3,28.5,22.5,24.0,26.099999999999998,2.5735837529276577
2025-06-30,51,31.1,19.5,0.2,2,6.3,31.4,25.0,28.0,29.228571428571428,2.6750166888665228
2025-06-30,3,33.1,20.2,0.0,4,6.3,33.2,24.4,27.0,29.199999999999996,3.2005207909547395
2025-06-30,3,24.6,12.2,0.0,3,6.3,22.9,20.2,20.1,21.52857142857143,1.7182493859684005
2025-06-30,3,26.6,13.5,0.0,1,6.3,28.3,22.0,26.5,26.014285714285716,3.18665371585334
2025-07-01,1,36.0,20.5,0.0,4,7.01,33.1,31.2,27.9,30.071428571428573,3.329521630161686
2025-07-01,1,35.6,20.0,0.0,5,7.01,32.2,27.9,25.2,27.27142857142857,3.2386799192027977
2025-07-01,3,32.0,19.1,0.0,2,7.01,31.1,28.0,28.1,29.67142857142857,2.694261980403495
2025-07-01,0,32.0,14.2,0.0,3,7.01,24.6,23.5,19.4,22.17142857142857,1.9241572057346923
2025-07-01,0,32.8,14.6,0.0,1,7.01,26.6,28.0,22.5,26.028571428571432,3.189417023905928
2025-07-02,51,38.2,20.9,0.2,5,7.02,35.6,28.5,29.5,28.75714285714286,4.331226594109752
2025-07-02,3,34.4,18.5,0.0,2,7.02,32.0,31.4,32.3,30.228571428571428,2.718280268671312
2025-07-02,53,34.5,19.4,1.0,3,7.02,32.0,22.9,21.2,23.97142857142857,3.839580830296533
2025-07-02,2,38.2,20.4,0.0,4,7.02,36.0,33.2,32.5,31.22857142857143,3.820433782401491
2025-07-02,0,37.6,19.8,0.0,1,7.02,32.8,28.3,24.3,27.5,3.635014901390818
2025-07-03,51,29.1,17.5,0.2,1,7.03,37.6,26.6,30.5,29.400000000000002,4.929164905606892
2025-07-03,51,23.3,16.5,0.4,5,7.03,38.2,32.2,25.1,30.0,5.632642955723926
2025-07-03,51,20.2,14.3,1.2,3,7.03,34.5,24.6,23.4,25.871428571428574,5.265521273882941
2025-07-03,51,27.1,19.6,0.2,4,7.03,38.2,33.1,28.2,32.042857142857144,4.653263064007606
2025-07-03,55,27.8,19.9,3.3,2,7.03,34.4,31.1,31.8,30.528571428571432,3.0771817656823246
2025-07-04,3,25.0,14.4,0.0,5,7.04,23.3,35.6,22.5,29.742857142857144,5.927016434052088
2025-07-04,3,27.8,15.9,0.0,4,7.04,27.1,36.0,24.4,31.885714285714283,4.820245004640553
2025-07-04,63,24.6,17.1,6.6,2,7.04,27.8,32.0,25.0,29.957142857142856,3.171675237082756
2025-07-04,51,22.1,12.4,0.2,3,7.04,20.2,32.0,20.2,25.414285714285715,5.641343980361548
2025-07-04,3,24.9,13.4,0.0,1,7.04,29.1,32.8,22.0,29.2,4.905439158050304
2025-07-05,3,29.7,14.1,0.0,4,7.05,27.8,38.2,31.2,32.371428571428574,4.049985302736451
2025-07-05,51,22.8,16.0,0.4,3,7.05,22.1,34.5,23.5,25.685714285714283,5.388700700363195
2025-07-05,3,28.6,14.9,0.0,1,7.05,24.9,37.6,28.0,29.614285714285717,4.278406467922588
2025-07-05,3,30.0,14.8,0.0,2,7.05,24.6,34.4,28.0,29.900000000000002,3.2777024473453165
2025-07-05,3,27.5,14.4,0.0,5,7.05,25.0,38.2,27.9,30.1,5.476008278542533
2025-07-06,63,23.8,16.1,13.3,3,7.06,22.8,20.2,22.9,25.58571428571429,5.442250934870129
2025-07-06,3,29.4,18.0,0.0,1,7.06,28.6,29.1,28.3,29.7,4.246567241117614
2025-07-06,61,18.3,16.1,13.8,5,7.06,27.5,23.3,28.5,30.042857142857144,5.504803097555519
2025-07-06,53,22.1,15.9,1.5,4,7.06,29.7,27.1,33.2,32.15714285714286,4.160471584991792
2025-07-06,61,27.0,16.1,3.1,2,7.06,30.0,27.8,31.4,30.185714285714287,3.1698730634041787
2025-07-07,63,18.9,13.0,11.1,5,7.07,18.3,25.0,32.2,28.58571428571429,7.10010060290897
2025-07-07,63,21.0,15.0,13.5,4,7.07,22.1,27.8,33.1,30.571428571428577,5.572466325818506
2025-07-07,63,24.6,15.9,6.8,1,7.07,29.4,24.9,26.6,29.857142857142858,4.206287810273695
2025-07-07,63,21.5,12.9,12.9,2,7.07,27.0,24.6,31.1,29.557142857142857,3.3215744975624544
2025-07-07,63,19.4,13.4,10.2,3,7.07,23.8,22.1,24.6,25.714285714285715,5.378484474096284
2025-07-08,51,21.5,14.4,0.6,1,7.08,24.6,28.6,32.8,29.571428571428573,4.520587825240675
2025-07-08,51,19.6,12.1,0.8,4,7.08,21.0,29.7,36.0,28.842857142857145,6.4629346128151415
2025-07-08,51,18.8,12.5,1.6,3,7.08,19.4,22.8,32.0,24.971428571428568,5.8925699785730625
2025-07-08,51,18.4,11.8,0.6,5,7.08,18.9,27.5,35.6,26.685714285714287,7.723865304243405
2025-07-08,63,15.5,9.9,19.1,2,7.08,21.5,30.0,32.0,28.185714285714287,4.38878440703444
2025-07-09,51,20.0,13.4,0.7,3,7.09,18.8,23.8,34.5,23.08571428571429,5.356126887788877
2025-07-09,53,21.4,14.7,2.2,1,7.09,21.5,29.4,37.6,27.957142857142856,5.149387388436651
2025-07-09,51,17.5,9.8,1.2,2,7.09,15.5,27.0,34.4,25.82857142857143,6.097189047890369
2025-07-09,51,21.0,12.6,0.4,5,7.09,18.4,18.3,38.2,24.228571428571428,7.128280364322159
2025-07-09,51,21.6,13.1,0.7,4,7.09,19.6,22.1,38.2,26.5,6.408327915038898
2025-07-10,51,22.2,13.1,0.5,3,7.1,20.0,19.4,20.2,21.014285714285712,1.8854076229722192
2025-07-10,51,21.4,11.6,0.7,2,7.1,17.5,21.5,27.8,23.414285714285715,5.448984177938899
2025-07-10,3,27.9,11.8,0.0,4,7.1,21.6,21.0,27.1,24.12857142857143,3.961360997483186
2025-07-10,3,23.8,12.0,0.0,5,7.1,21.0,18.9,23.3,21.771428571428572,3.6017191662289436
2025-07-10,61,22.1,15.1,4.3,1,7.1,21.4,24.6,29.1,25.642857142857142,3.454879227439138
2025-07-11,51,25.6,15.8,0.7,4,7.11,27.9,19.6,27.8,24.242857142857144,4.071386800119893
2025-07-11,53,21.2,14.1,1.0,2,7.11,21.4,15.5,24.6,22.5,5.117290949972116
2025-07-11,51,22.8,16.1,0.6,5,7.11,23.8,18.4,25.0,21.842857142857145,3.6418205808162907
2025-07-11,51,22.9,13.7,0.2,3,7.11,22.2,18.8,22.1,21.3,1.8929694486000466
2025-07-11,61,21.9,13.2,9.8,1,7.11,22.1,21.5,24.9,24.642857142857142,3.296896087158919
2025-07-12,3,24.8,15.4,0.0,5,7.12,22.8,21.0,27.5,21.52857142857143,3.411604845090883
2025-07-12,51,24.8,13.6,0.4,2,7.12,21.2,17.5,30.0,22.014285714285712,5.045601573459311
2025-07-12,63,17.5,14.4,19.9,1,7.12,21.9,21.4,28.6,24.214285714285715,3.449361569637956
2025-07-12,3,26.1,16.6,0.0,4,7.12,25.6,21.6,29.7,23.928571428571427,3.8287135723435406
2025-07-12,61,21.4,15.4,3.6,3,7.12,22.9,20.0,22.8,21.414285714285715,1.9718253568952453
2025-07-13,63,21.5,14.9,11.0,1,7.13,17.5,22.1,29.4,22.62857142857143,3.643127907771144
2025-07-13,51,24.0,16.5,0.4,5,7.13,24.8,23.8,18.3,21.142857142857142,2.702996573469981
2025-07-13,61,20.6,14.4,4.8,3,7.13,21.4,22.2,23.8,21.214285714285715,1.8765469808742883
2025-07-13,53,27.5,15.6,1.0,4,7.13,26.1,27.9,22.1,23.414285714285718,3.095926663337152
2025-07-13,51,28.3,12.8,0.3,2,7.13,24.8,21.4,27.0,21.271428571428572,3.934342082108191
2025-07-14,63,24.1,15.1,8.1,1,7.14,21.5,21.9,24.6,21.5,2.0872629605937734
2025-07-14,65,26.8,14.8,12.0,4,7.14,27.5,25.6,21.0,24.185714285714287,3.3741312814948277
2025-07-14,55,23.2,17.0,3.9,2,7.14,28.3,21.2,21.5,21.457142857142856,4.266480650706968
2025-07-14,53,25.5,14.9,1.7,5,7.14,24.0,22.8,18.9,21.957142857142856,2.558552418104902
2025-07-14,51,23.9,14.4,0.1,3,7.14,20.6,22.9,19.4,20.757142857142856,1.492042384180268
2025-07-15,63,24.1,15.5,12.3,2,7.15,23.2,24.8,15.5,21.7,4.3174066289845605
2025-07-15,63,22.9,15.6,8.0,5,7.15,25.5,24.8,18.4,22.900000000000002,2.458319208998961
2025-07-15,61,20.8,14.4,3.5,3,7.15,23.9,21.4,18.8,21.400000000000002,1.7559422921420713
2025-07-15,53,25.5,17.2,1.0,4,7.15,26.8,26.1,19.6,25.014285714285712,3.1672430553130297
2025-07-15,55,22.0,15.2,3.1,1,7.15,24.1,17.5,21.5,21.428571428571427,1.9686833888958133
2025-07-16,63,20.5,13.4,5.6,1,7.16,22.0,21.5,21.4,21.5,1.9807406022327485
2025-07-16,65,21.9,15.0,13.2,5,7.16,22.9,24.0,21.0,23.542857142857144,1.4785771796529268
2025-07-16,53,20.2,13.6,1.5,3,7.16,20.8,20.6,20.0,21.685714285714283,1.3861560415149414
2025-07-16,61,24.5,15.3,5.7,4,7.16,25.5,27.5,21.6,25.857142857142858,2.087148886924586
2025-07-16,63,22.2,13.6,9.6,2,7.16,24.1,28.3,17.5,22.928571428571427,3.3811804081386785
2025-07-17,3,24.5,14.4,0.0,4,7.17,24.5,26.8,27.9,26.271428571428572,1.2009916537516083
2025-07-17,63,19.1,13.8,15.3,1,7.17,20.5,24.1,22.1,21.37142857142857,2.017188047517543
2025-07-17,51,23.4,14.1,0.2,5,7.17,21.9,25.5,23.8,23.67142857142857,1.2405835800330196
2025-07-17,61,21.2,14.1,6.2,3,7.17,20.2,23.9,22.2,21.714285714285715,1.3471309902016597
2025-07-17,53,20.4,12.1,1.7,2,7.17,22.2,23.2,21.4,23.599999999999998,2.4664414311581084
2025-07-18,3,26.6,13.8,0.0,5,7.18,23.4,22.9,22.8,23.61428571428571,1.2428845098245578
2025-07-18,51,22.9,16.2,0.7,1,7.18,19.1,22.0,21.9,20.942857142857143,2.1508580790443848
2025-07-18,3,28.7,13.4,0.0,4,7.18,24.5,25.5,25.6,25.785714285714285,1.117181828573712
2025-07-18,55,23.5,17.1,2.5,3,7.18,21.2,20.8,22.9,21.571428571428573,1.3400426432446448
2025-07-18,3,24.8,13.9,0.0,2,7.18,20.4,24.1,21.2,23.457142857142856,2.6380909403437416
2025-07-19,1,26.0,15.8,0.0,1,7.19,22.9,20.5,17.5,21.085714285714285,2.255680659600392
2025-07-19,61,31.8,17.2,2.2,5,7.19,26.6,21.9,24.8,24.157142857142855,1.6050515493872428
2025-07-19,51,29.6,13.1,0.4,2,7.19,24.8,22.2,24.8,23.97142857142857,2.4702997697406883
2025-07-19,3,33.3,15.9,0.0,4,7.19,28.7,24.5,26.1,26.22857142857143,1.5585402205421865
2025-07-19,3,26.6,15.6,0.0,3,7.19,23.5,20.2,21.4,21.657142857142855,1.4535670410603518
2025-07-20,63,30.6,18.1,5.9,4,7.2,33.3,24.5,27.5,27.257142857142856,3.086452733509871
2025-07-20,3,28.9,17.5,0.0,1,7.2,26.0,19.1,21.5,22.3,2.291287847477921
2025-07-20,63,29.5,18.9,7.5,5,7.2,31.8,23.4,24.0,25.157142857142855,3.3280911159687863
2025-07-20,61,31.6,17.1,2.8,2,7.2,29.6,20.4,28.3,24.657142857142855,3.274068388034036
2025-07-20,61,27.5,18.5,3.6,3,7.2,26.6,21.2,20.6,22.4,2.3515952032609184
2025-07-21,51,22.9,17.1,1.5,3,7.21,27.5,23.5,23.9,23.385714285714283,2.862067184995536
2025-07-21,53,24.8,17.2,2.6,5,7.21,29.5,26.6,25.5,25.942857142857143,3.64365070721527
2025-07-21,61,21.5,16.7,12.5,2,7.21,31.6,24.8,23.2,25.12857142857143,4.035143238149169
2025-07-21,53,23.8,16.9,1.8,4,7.21,30.6,28.7,26.8,27.7,3.3391615714128133
2025-07-21,65,22.2,15.8,44.9,1,7.21,28.9,22.9,24.1,23.357142857142858,3.331594784712539
2025-07-22,63,21.2,15.6,19.7,3,7.22,22.9,26.6,20.8,23.24285714285714,2.857071427678498
2025-07-22,51,22.9,15.8,1.1,2,7.22,21.5,29.6,24.1,24.885714285714283,4.217593536377734
2025-07-22,63,22.8,15.8,11.5,4,7.22,23.8,33.3,25.5,27.271428571428572,3.651809727479564
2025-07-22,53,23.2,15.1,1.8,5,7.22,24.8,31.8,22.9,25.842857142857145,3.667359241951035
2025-07-22,63,21.5,14.4,9.2,1,7.22,22.2,26.0,22.0,23.085714285714285,3.338377136388561
2025-07-23,63,19.7,15.6,24.9,1,7.23,21.5,28.9,20.5,23.014285714285712,3.3706718279044243
2025-07-23,3,23.5,15.5,0.0,5,7.23,23.2,29.5,21.9,25.885714285714283,3.628787020216962
2025-07-23,3,25.3,14.4,0.0,2,7.23,22.9,31.6,22.2,24.714285714285715,4.278796003327949
2025-07-23,63,19.7,16.5,21.6,3,7.23,21.2,27.5,20.2,23.3,2.8035691537751846
2025-07-23,51,22.8,14.9,0.3,4,7.23,22.8,30.6,24.5,26.885714285714283,3.9964269756156745
2025-07-24,63,18.6,14.8,13.2,2,7.24,25.3,21.5,20.4,25.157142857142862,4.133141316584416
2025-07-24,63,23.0,16.8,10.4,3,7.24,19.7,22.9,21.2,23.228571428571428,2.9004104799804913
2025-07-24,51,22.4,16.2,1.4,1,7.24,19.7,22.2,19.1,22.900000000000002,3.4818577416852228
2025-07-24,51,22.5,15.3,0.8,5,7.24,23.5,24.8,23.4,26.114285714285717,3.3775871917827804
2025-07-24,51,24.1,15.1,0.2,4,7.24,22.8,23.8,24.5,26.642857142857142,4.211435678743122
2025-07-25,55,25.6,15.1,2.3,4,7.25,24.1,22.8,28.7,26.585714285714285,4.2479126526756605
2025-07-25,61,21.3,16.4,3.6,3,7.25,23.0,21.2,23.5,23.485714285714288,2.767326369999558
2025-07-25,63,20.6,14.4,9.5,2,7.25,18.6,22.9,24.8,24.900000000000002,4.516635916254486
2025-07-25,63,23.5,17.8,7.8,1,7.25,22.4,21.5,22.9,23.37142857142857,3.0820525010206428
2025-07-25,51,24.5,15.6,1.4,5,7.25,22.5,23.2,26.6,25.985714285714288,3.5125624888527027
2025-07-26,51,25.7,16.7,0.8,4,7.26,25.6,22.8,33.3,26.142857142857142,4.151247660987862
2025-07-26,51,25.1,15.0,0.8,5,7.26,24.5,23.5,31.8,25.685714285714287,3.5409172876664465
2025-07-26,63,18.6,13.9,13.2,2,7.26,20.6,25.3,29.6,24.3,4.802082881417184
2025-07-26,51,20.8,17.0,0.6,1,7.26,23.5,19.7,26.0,23.457142857142856,3.0750919459733974
2025-07-26,51,22.5,16.4,0.4,3,7.26,21.3,19.7,26.6,23.17142857142857,2.8877409196545543
2025-07-27,61,20.2,16.4,7.6,3,7.27,22.5,23.0,27.5,22.585714285714285,2.4606425796449285
2025-07-27,63,19.7,14.4,11.1,2,7.27,18.6,18.6,31.6,22.72857142857143,4.573005680335508
2025-07-27,51,23.8,15.2,0.7,1,7.27,20.8,22.4,28.9,22.714285714285715,2.9852015964468057
2025-07-27,63,21.6,15.6,9.9,4,7.27,25.7,24.1,30.6,25.057142857142857,2.7116152276562375
2025-07-27,63,21.9,16.6,13.0,5,7.27,25.1,22.5,29.5,24.728571428571428,2.301241900738424
2025-07-28,53,21.5,14.2,2.7,5,7.28,21.9,24.5,24.8,23.642857142857142,1.2081075322684531
2025-07-28,51,21.0,15.1,0.8,3,7.28,20.2,21.3,22.9,21.542857142857144,1.3074875944052438
2025-07-28,63,16.7,12.7,12.8,2,7.28,19.7,20.6,21.5,21.02857142857143,2.4397501823712884
2025-07-28,55,22.3,15.5,4.4,1,7.28,23.8,23.5,22.2,21.985714285714284,1.4530755559944466
2025-07-28,53,21.4,14.8,1.9,4,7.28,21.6,25.6,23.8,23.771428571428572,1.515161471828764
2025-07-29,61,21.1,13.2,4.8,5,7.29,21.5,25.1,23.2,23.17142857142857,1.3199927849730608
2025-07-29,63,17.9,11.9,7.6,2,7.29,16.7,18.6,22.9,20.342857142857145,2.913678741646642
2025-07-29,53,18.8,13.8,2.6,3,7.29,21.0,22.5,21.2,21.271428571428572,1.168637790640925
2025-07-29,51,20.2,14.1,1.1,1,7.29,22.3,20.8,21.5,22.0,1.4560219778561032
2025-07-29,61,21.3,14.2,4.6,4,7.29,21.4,25.7,22.8,23.428571428571427,1.759464204158272
2025-07-30,51,18.7,12.1,0.9,2,7.3,17.9,19.7,25.3,19.62857142857143,2.7926775000073554
2025-07-30,51,21.4,12.9,0.1,1,7.3,20.2,23.8,19.7,21.814285714285713,1.6056448044618206
2025-07-30,61,21.9,14.8,4.6,4,7.3,21.3,21.6,22.8,23.214285714285715,1.9316905993011881
2025-07-30,63,18.9,12.6,14.7,3,7.3,18.8,20.2,19.7,20.928571428571427,1.4985707476506152
2025-07-30,51,21.0,14.6,1.4,5,7.3,21.1,21.9,23.5,22.87142857142857,1.533747356112131
2025-07-31,61,19.4,14.1,3.1,1,7.31,21.4,22.3,22.4,22.057142857142857,1.3389761547007253
2025-07-31,65,19.4,14.0,29.6,3,7.31,18.9,21.0,23.0,20.814285714285717,1.6324098458297018
2025-07-31,61,22.7,12.2,4.0,4,7.31,21.9,21.4,24.1,23.085714285714285,1.9928443419967807
2025-07-31,61,20.4,11.9,2.8,2,7.31,18.7,16.7,18.6,18.685714285714283,1.2428845098244505
2025-07-31,61,22.5,14.4,9.5,5,7.31,21.0,21.5,22.5,22.514285714285712,1.649675292725387
2025-08-01,63,22.1,13.8,9.5,4,8.01,22.7,21.3,25.6,22.88571428571429,1.9437322958924268
2025-08-01,61,19.1,14.4,4.3,3,8.01,19.4,18.8,21.3,20.3,1.375984496036642
2025-08-01,53,21.5,13.9,2.3,2,8.01,20.4,17.9,20.6,18.942857142857143,1.3986387940387432
2025-08-01,63,20.8,14.5,5.5,1,8.01,19.4,20.2,23.5,21.62857142857143,1.6539994817757009
2025-08-01,61,19.9,14.4,4.3,5,8.01,22.5,21.1,24.5,22.514285714285712,1.649675292725387
2025-08-02,51,21.6,13.4,0.2,4,8.02,22.1,21.9,25.7,22.385714285714283,1.5366940396281132
2025-08-02,61,15.8,12.1,9.1,2,8.02,21.5,18.7,18.6,19.071428571428573,1.6028248872061168
2025-08-02,53,21.6,13.9,3.1,1,8.02,20.8,21.4,20.8,21.242857142857144,1.4466710555123257
2025-08-02,63,19.4,12.9,13.8,5,8.02,19.9,21.0,25.1,21.857142857142858,1.643022765978568
2025-08-02,53,20.2,13.6,3.2,3,8.02,19.1,18.9,22.5,19.985714285714288,1.3606721028331796
2025-08-03,53,20.4,13.7,1.9,4,8.03,21.6,22.7,21.6,21.8,0.4830458915396366
2025-08-03,55,17.6,11.3,3.0,2,8.03,15.8,20.4,19.7,18.67142857142857,2.0320058117651327
2025-08-03,51,18.9,13.8,1.0,1,8.03,21.6,19.4,23.8,21.357142857142858,1.437424946280841
2025-08-03,51,21.6,14.1,0.9,5,8.03,19.4,22.5,21.9,21.042857142857144,1.0860588425697306
2025-08-03,61,17.1,14.5,11.3,3,8.03,20.2,19.4,20.2,19.657142857142855,0.8243323416703503
2025-08-04,53,18.9,12.2,1.7,2,8.04,17.6,21.5,16.7,18.37142857142857,2.0097381966433487
2025-08-04,51,25.3,16.1,1.7,5,8.04,21.6,19.9,21.5,21.0,1.0519822558706788
2025-08-04,61,23.8,14.1,4.2,4,8.04,20.4,22.1,21.4,21.62857142857143,0.7204495950776891
2025-08-04,61,22.2,14.6,9.8,1,8.04,18.9,20.8,22.3,20.657142857142855,1.2272695205986677
2025-08-04,61,21.9,15.1,5.5,3,8.04,17.1,19.1,21.0,19.214285714285715,1.2212405870378311
2025-08-05,61,24.7,13.8,2.5,2,8.05,18.9,15.8,17.9,18.685714285714287,1.8721009333798115
2025-08-05,61,19.2,14.0,6.6,1,8.05,22.2,21.6,20.2,20.642857142857142,1.2053452380364513
2025-08-05,55,19.5,13.1,3.4,3,8.05,21.9,20.2,18.8,19.342857142857145,1.4638501094227745
2025-08-05,53,22.9,13.9,2.9,4,8.05,23.8,21.6,21.3,21.97142857142857,1.0765907388825198
2025-08-05,61,21.5,14.1,3.3,5,8.05,25.3,19.4,21.1,21.542857142857144,1.9500915729414379
2025-08-06,3,22.4,12.4,0.0,5,8.06,21.5,21.6,21.0,21.6,1.9407902170679685
2025-08-06,51,19.3,12.4,1.2,3,8.06,19.5,17.1,18.9,19.442857142857143,1.4443650771845729
2025-08-06,51,20.4,12.0,0.7,1,8.06,19.2,18.9,21.4,20.5,1.3203534880225598
2025-08-06,3,21.9,10.4,0.0,4,8.06,22.9,20.4,21.9,22.199999999999996,1.0801234497346401
2025-08-06,51,20.5,12.0,0.3,2,8.06,24.7,17.6,18.7,19.657142857142855,2.886091441642749
2025-08-07,3,24.9,10.8,0.0,2,8.07,20.5,18.9,20.4,19.914285714285715,2.866722037117474
2025-08-07,3,24.1,12.6,0.0,1,8.07,20.4,22.2,19.4,20.357142857142858,1.2594405409508158
2025-08-07,3,25.5,11.8,0.0,4,8.07,21.9,23.8,22.7,22.2,1.0801234497346401
2025-08-07,3,23.0,13.5,0.0,3,8.07,19.3,21.9,19.4,19.5,1.427118308573814
2025-08-07,3,26.2,13.1,0.0,5,8.07,22.4,25.3,22.5,21.8,1.9407902170679656
2025-08-08,3,26.8,15.4,0.0,1,8.08,24.1,19.2,20.8,21.02857142857143,1.8006612542010674
2025-08-08,3,29.8,14.4,0.0,4,8.08,25.5,22.9,22.1,22.599999999999998,1.6593171286204853
2025-08-08,3,25.9,18.0,0.0,5,8.08,26.2,21.5,19.9,22.32857142857143,2.566264656210328
2025-08-08,0,28.9,15.1,0.0,2,8.08,24.9,24.7,21.5,20.557142857142857,3.440860911098205
2025-08-08,51,23.5,14.9,0.2,3,8.08,23.0,19.5,19.1,20.014285714285712,1.9411582207782876
2025-08-09,3,28.5,14.9,0.0,1,8.09,26.8,20.4,21.6,21.885714285714283,2.815687347362141
2025-08-09,0,30.9,16.3,0.0,2,8.09,28.9,20.5,15.8,21.614285714285717,4.689146536214778
2025-08-09,3,31.8,18.7,0.0,4,8.09,29.8,21.9,21.6,23.7,3.1527765540868913
2025-08-09,3,25.9,13.4,0.0,3,8.09,23.5,19.3,20.2,20.642857142857142,2.278784136959225
2025-08-09,3,28.0,15.5,0.0,5,8.09,25.9,22.4,19.4,23.185714285714287,2.6213409872484257
2025-08-10,0,26.6,16.5,0.0,4,8.1,31.8,25.5,20.4,25.157142857142855,4.202720207539062
2025-08-10,3,21.6,13.8,0.0,3,8.1,25.9,23.0,17.1,21.457142857142856,2.998809287510121
2025-08-10,3,23.5,15.3,0.0,1,8.1,28.5,24.1,18.9,22.871428571428574,3.75131722897184
2025-08-10,0,27.2,17.5,0.0,2,8.1,30.9,24.9,17.6,23.77142857142857,5.029484495026725
2025-08-10,1,25.9,13.6,0.0,5,8.1,28.0,26.2,21.6,24.41428571428571,2.5660790916808898
2025-08-11,0,29.1,15.1,0.0,5,8.11,25.9,25.9,25.3,25.02857142857143,2.2786796511095715
2025-08-11,3,23.0,11.4,0.0,3,8.11,21.6,23.5,21.9,22.1,2.3130067012440305
2025-08-11,0,26.0,15.1,0.0,2,8.11,27.2,28.9,18.9,25.142857142857142,4.325836005081233
2025-08-11,3,25.1,12.1,0.0,1,8.11,23.5,26.8,22.2,23.52857142857143,3.3174861394909096
2025-08-11,0,28.6,14.6,0.0,4,8.11,26.6,29.8,23.8,26.042857142857144,3.650048923351191
2025-08-12,3,27.2,13.9,0.0,3,8.12,23.0,25.9,19.5,22.25714285714286,2.3344215149633096
2025-08-12,0,29.9,14.8,0.0,2,8.12,26.0,30.9,24.7,26.157142857142855,3.3375925169984253
2025-08-12,2,28.8,14.1,0.0,1,8.12,25.1,28.5,19.2,23.942857142857147,3.3049746054784075
2025-08-12,0,32.2,16.1,0.0,5,8.12,29.1,28.0,21.5,25.571428571428573,2.75663701256576
